,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_decision_function_shape,param_kernel,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
182,5.253699493408203,0.273689803763061,1.3159164428710937,0.19174024075621343,10,ovr,linear,1000,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'linear', 'max_iter': 1000}",0.3775198533903482,0.3390036452004861,0.32511737089201875,0.362714013950539,0.3609933373712901,0.3530696441609364,0.018616086708801372,161
183,13.601661586761475,0.980893723366269,2.7010154247283937,0.17331725066210787,10,ovr,linear,5000,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'linear', 'max_iter': 5000}",0.41748304446119067,0.38360175695461207,0.40137812230835485,0.35694050991501414,0.44289450741063635,0.40045958820996164,0.02922143318001642,99
184,15.238496828079224,0.5256699356891208,2.836821413040161,0.24658612599011695,10,ovr,linear,10000,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'linear', 'max_iter': 10000}",0.46996466431095407,0.4204946996466431,0.44025157232704404,0.4710144927536232,0.44162895927601814,0.4486708776628565,0.01932373053861452,27
185,0.4239685535430908,0.05844324172278329,0.08597087860107422,0.037852552747339854,10,ovr,poly,100,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'poly', 'max_iter': 100}",0.4043807919123842,0.4145035022661722,0.4200652528548124,0.4,0.42389987888574887,0.41256988518382354,0.00909232017664317,85
186,2.1914187908172607,0.10159650820330336,0.3973416328430176,0.0340452920086435,10,ovr,poly,500,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'poly', 'max_iter': 500}",0.36988847583643125,0.3810400368154625,0.35288552507095555,0.37808711270767853,0.38371040723981903,0.3731223115340694,0.011130432288749458,127
187,4.1205028057098385,0.1324466127282526,0.9120629787445068,0.07145968816064731,10,ovr,poly,1000,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'poly', 'max_iter': 1000}",0.3770180436847103,0.3836246550137995,0.37431693989071035,0.38552036199095024,0.3851321092700403,0.3811224219700421,0.0045791079113240525,119
188,17.632441520690918,0.9130888814848381,4.020913934707641,0.20074259592709087,10,ovr,poly,5000,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'poly', 'max_iter': 5000}",0.3620689655172414,0.3381294964028777,0.3759036144578313,0.3913565426170469,0.35653235653235654,0.3647981951054708,0.01797591963427276,145
189,20.182001066207885,0.929996504428865,4.072016429901123,0.13423305449652126,10,ovr,poly,10000,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'poly', 'max_iter': 10000}",0.3823870220162225,0.35132032146957515,0.3931034482758621,0.4058956916099773,0.37614678899082565,0.38177065447249253,0.01827391684433372,117
190,0.4398244857788086,0.03730063220844559,0.08277778625488282,0.009419600891754068,10,ovr,rbf,100,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'rbf', 'max_iter': 100}",0.1453790238836968,0.1085972850678733,0.13428280773143436,0.10129310344827586,0.16216216216216217,0.1303428764586885,0.022675254297990236,235
191,2.078786087036133,0.2053676103845877,0.4408249855041504,0.025117351985921285,10,ovr,rbf,500,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'rbf', 'max_iter': 500}",0.39377431906614785,0.4140233722871452,0.1899897854954035,0.2669245647969052,0.23221757322175735,0.2993859229734718,0.08897612711311878,207
